tournament_id;name;date;meta;format;players;organizer_id;is_online;has_decklists;swiss_rounds;phases;standings_rows;pairings_rows;depth;scraped_at
69ffcd8fdfbdf089cbbd68d6;CHALLENGE OF DOOM! TRY'S REALLY HARD!;2026-05-26T03:35:00.000Z;TEF-CRI;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:44:36Z
6a0b5f2913f957d6d4b4ae56;Sunny's Weekly #258 Sunny's Birthday Bash!;2026-05-25T22:05:00.000Z;TEF-CRI;STANDARD;170;145;;;0;0;170;0;archetypen;2026-09-08T11:44:37Z
6a1353ec0f6c1f0899860401;Pumpkaweekly;2026-05-25T18:00:00.000Z;TEF-CRI;STANDARD;127;36;;;0;0;127;0;archetypen;2026-09-08T11:44:38Z
6a0c908513f957d6d4b4b729;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-25T16:10:00.000Z;TEF-CRI;STANDARD;260;35;;;0;0;260;0;archetypen;2026-09-08T11:44:39Z
6a0ae95213f957d6d4b4ab3a;SEASAC League Challenge #7 [50 CODES];2026-05-25T11:30:00.000Z;TEF-CRI;STANDARD;101;2623;;;0;0;101;0;archetypen;2026-09-08T11:44:39Z
6a0d4df7dfbdf089cbbddba5;Rare Candy Club Showdown #25 (CHAOS RISING LEGAL);2026-05-25T00:00:00.000Z;TEF-CRI;STANDARD;140;2518;;;0;0;140;0;archetypen;2026-09-08T11:44:40Z
6a0c882813f957d6d4b4b701;Turn Zero Rising! #1 (200 Codes);2026-05-24T22:00:00.000Z;TEF-CRI;STANDARD;181;1371;;;0;0;181;0;archetypen;2026-09-08T11:44:41Z
6a1051be0f6c1f089985e5c5;Monster collectibles after hours #6;2026-05-24T17:00:00.000Z;TEF-CRI;STANDARD;102;2610;;;0;0;102;0;archetypen;2026-09-08T11:44:42Z
6a0ae8dedfbdf089cbbdc90e;SEASAC League Challenge #6 [50 CODES];2026-05-24T11:30:00.000Z;TEF-CRI;STANDARD;100;2623;;;0;0;100;0;archetypen;2026-09-08T11:44:43Z
6a0dfdc813f957d6d4b4bfb4;Trainers Travel Weekly #3 POR $100 OR Free Hotel;2026-05-23T22:00:00.000Z;TEF-CRI;STANDARD;170;2446;;;0;0;170;0;archetypen;2026-09-08T11:44:43Z
69f4c2e74f71d664893e8ef9;TOURNAMENT OF DOOM! YES, CHAOS!;2026-05-23T02:35:00.000Z;TEF-CRI;STANDARD;284;349;;;0;0;284;0;archetypen;2026-09-08T11:44:44Z
6a075d6cdfbdf089cbbdae47;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-21T16:10:00.000Z;TEF-POR;STANDARD;161;35;;;0;0;161;0;archetypen;2026-09-08T11:44:45Z
6a0db12ddfbdf089cbbddd0f;ASRcristiano # 159 - Road to Turin Special;2026-05-20T19:00:00.000Z;TEF-POR;STANDARD;112;1778;;;0;0;112;0;archetypen;2026-09-08T11:44:46Z
6a05e7e913f957d6d4b47be5;🏛💫 Card Temple Weekly Battles #59;2026-05-19T02:00:00.000Z;TEF-POR;STANDARD;128;2152;;;0;0;128;0;archetypen;2026-09-08T11:44:47Z
6a01268213f957d6d4b4574a;Sunny's Weekly #257 Miltank Is Udder Perfection;2026-05-18T22:05:00.000Z;TEF-POR;STANDARD;163;145;;;0;0;163;0;archetypen;2026-09-08T11:44:48Z
6a02f37213f957d6d4b46851;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-18T16:10:00.000Z;TEF-POR;STANDARD;201;35;;;0;0;201;0;archetypen;2026-09-08T11:44:49Z
6a04e3e2dfbdf089cbbd9b5e;Rare Candy Club Showdown #24 (50 CODES);2026-05-18T00:00:00.000Z;TEF-POR;STANDARD;213;2518;;;0;0;213;0;archetypen;2026-09-08T11:44:49Z
6a04a54e13f957d6d4b474d6;Defenders Arena #15🏆|INDY REGIONAL PREP|50+ CODES;2026-05-17T00:30:00.000Z;TEF-POR;STANDARD;108;2226;;;0;0;108;0;archetypen;2026-09-08T11:44:50Z
6a0476cb13f957d6d4b47405;Trainers Travel Weekly #2 |$100 OR Free Hotel;2026-05-16T22:00:00.000Z;TEF-POR;STANDARD;215;2446;;;0;0;215;0;archetypen;2026-09-08T11:44:51Z
69f4c2ade23aab068aad71d5;TOURNAMENT OF DOOM! ART! ART! ART!;2026-05-16T02:35:00.000Z;TEF-POR;STANDARD;276;349;;;0;0;276;0;archetypen;2026-09-08T11:44:52Z
6a04910adfbdf089cbbd9803;💥​Plantel Battle #23 💥​100 CODES ✔️​ TOP 8;2026-05-14T23:00:00.000Z;TEF-POR;STANDARD;103;1727;;;0;0;103;0;archetypen;2026-09-08T11:44:53Z
69fe22972b59cd9b66b271bd;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-14T16:10:00.000Z;TEF-POR;STANDARD;200;35;;;0;0;200;0;archetypen;2026-09-08T11:44:54Z
69c9518a36f5b5c303dc144e;Ascended Nexus! #12 (100 Codes);2026-05-13T22:00:00.000Z;TEF-POR;STANDARD;153;1371;;;0;0;153;0;archetypen;2026-09-08T11:44:55Z
6a008dd4dfbdf089cbbd7088;🏆 PokeMagee weekly 🤙Week#3 - top 8 codes!;2026-05-13T18:00:00.000Z;TEF-POR;STANDARD;129;2659;;;0;0;129;0;archetypen;2026-09-08T11:44:55Z
6a027c0adfbdf089cbbd87cf;Last Chance- Last Prize Season 2;2026-05-12T23:35:00.000Z;TEF-POR;STANDARD;133;2227;;;0;0;133;0;archetypen;2026-09-08T11:44:56Z
6a01d5f2dfbdf089cbbd7da0;🏛💫 Card Temple Weekly Battles #58;2026-05-12T02:00:00.000Z;TEF-POR;STANDARD;114;2152;;;0;0;114;0;archetypen;2026-09-08T11:44:57Z
69f911d8e23aab068aadafe5;Sunny's Weekly #256 Ciphermaniac’s 256-Bit Gaming!;2026-05-11T22:05:00.000Z;TEF-POR;STANDARD;171;145;;;0;0;171;0;archetypen;2026-09-08T11:44:58Z
6a00e0c0dfbdf089cbbd7654;Pumpkaweekly;2026-05-11T18:00:00.000Z;TEF-POR;STANDARD;125;36;;;0;0;125;0;archetypen;2026-09-08T11:44:59Z
69fa0db04f71d664893ed8b4;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-11T16:10:00.000Z;TEF-POR;STANDARD;182;35;;;0;0;182;0;archetypen;2026-09-08T11:45:00Z
69f4579be23aab068aad6b4a;SEASAC Regional #2 | $25 PRIZE | FREE ENTRY;2026-05-11T11:30:00.000Z;TEF-POR;STANDARD;109;2623;;;0;0;109;0;archetypen;2026-09-08T11:45:00Z
69f9383e4f71d664893ed246;Trainers Travel Weekly #1 |$100 OR Free Hotel;2026-05-09T22:00:00.000Z;TEF-POR;STANDARD;232;2446;;;0;0;232;0;archetypen;2026-09-08T11:45:01Z
69eb980548d465883f71bd66;TOURNAMENT OF DOOM! Is.....;2026-05-09T02:35:00.000Z;TEF-POR;STANDARD;257;349;;;0;0;257;0;archetypen;2026-09-08T11:45:02Z
69f0df364f71d664893e65fe;💥​Plantel Battle #22 💥​100 CODES ✔️​ TOP 8;2026-05-07T23:00:00.000Z;TEF-POR;STANDARD;104;1727;;;0;0;104;0;archetypen;2026-09-08T11:45:03Z
69fb3adc4f71d664893ee513;ASRcristiano # 158 - Road to Turin Special;2026-05-07T19:15:00.000Z;TEF-POR;STANDARD;156;1778;;;0;0;156;0;archetypen;2026-09-08T11:45:04Z
69f553544f71d664893e99f0;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-07T16:10:00.000Z;TEF-POR;STANDARD;197;35;;;0;0;197;0;archetypen;2026-09-08T11:45:05Z
69fb3abc4f71d664893ee510;ASRcristiano # 157 - Road to Turin Special;2026-05-06T19:00:00.000Z;TEF-POR;STANDARD;129;1778;;;0;0;129;0;archetypen;2026-09-08T11:45:05Z
69f442124f71d664893e8a93;Torneo Gratuito Sidedeck Online 5 Mayo;2026-05-06T00:00:00.000Z;TEF-POR;STANDARD;102;2306;;;0;0;102;0;archetypen;2026-09-08T11:45:06Z
69f3c02c4f71d664893e8327;LastPrize Series (100 Codes Prize Pool);2026-05-05T23:35:00.000Z;TEF-POR;STANDARD;196;2227;;;0;0;196;0;archetypen;2026-09-08T11:45:07Z
69f5fcfce23aab068aad84d5;Hydra TCG Serbia online tournament v3 (codes);2026-05-05T19:00:00.000Z;TEF-POR;STANDARD;158;2555;;;0;0;158;0;archetypen;2026-09-08T11:45:08Z
69cab8a6d478313a15a3766c;CHALLENGE OF DOOM! WORST SOUND IN THE WORLD?;2026-05-05T03:35:00.000Z;TEF-POR;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:45:09Z
69efb755e23aab068aad3a72;Sunny's Weekly #255 May the 4th be with You!;2026-05-04T22:05:00.000Z;TEF-POR;STANDARD;190;145;;;0;0;190;0;archetypen;2026-09-08T11:45:10Z
69f0ef394f71d664893e6676;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-04T18:10:00.000Z;TEF-POR;STANDARD;237;35;;;0;0;237;0;archetypen;2026-09-08T11:45:11Z
69f7b19d4f71d664893ebb8d;Pumpkaweekly;2026-05-04T18:00:00.000Z;TEF-POR;STANDARD;137;36;;;0;0;137;0;archetypen;2026-09-08T11:45:11Z
69f0ea064f71d664893e6657;Rare Candy Club Showdown #21 (50 CODES);2026-05-04T00:00:00.000Z;TEF-POR;STANDARD;129;2518;;;0;0;129;0;archetypen;2026-09-08T11:45:12Z
69f74c70e23aab068aad9a7f;Redacted Heroes Open Cup;2026-05-03T22:00:00.000Z;TEF-POR;STANDARD;197;222;;;0;0;197;0;archetypen;2026-09-08T11:45:13Z
69f4bd75e23aab068aad7131;Monster Collectibles After Hours #4;2026-05-03T17:00:00.000Z;TEF-POR;STANDARD;149;2610;;;0;0;149;0;archetypen;2026-09-08T11:45:14Z
69f23003e23aab068aad5364;SEASAC League Cup #4 (100 CODES);2026-05-03T11:30:00.000Z;TEF-POR;STANDARD;129;2623;;;0;0;129;0;archetypen;2026-09-08T11:45:15Z
69e4f52248d465883f718019;Redacted Heroes #13 (100 Codes);2026-05-02T22:05:00.000Z;TEF-POR;STANDARD;166;222;;;0;0;166;0;archetypen;2026-09-08T11:45:15Z
69eb924f78b359b789d6adf6;TOURNAMENT OF DOOM! THE SEARCH FOR....;2026-05-02T02:35:00.000Z;TEF-POR;STANDARD;374;349;;;0;0;374;0;archetypen;2026-09-08T11:45:16Z
69e608b248d465883f718a90;⚡ Surge's TCG Vault Winner Takes All - TCG Live #5;2026-05-01T18:00:00.000Z;TEF-POR;STANDARD;103;2603;;;0;0;103;0;archetypen;2026-09-08T11:45:17Z
697252cab1294bfab7203637;Turtwig Den Revival Series Cup 7;2026-05-01T16:05:00.000Z;TEF-POR;STANDARD;111;196;;;0;0;111;0;archetypen;2026-09-08T11:45:18Z
69ed5e502c2dde355260a31d;Gamers Alley Weekly 300 Codes;2026-04-30T23:00:00.000Z;TEF-POR;STANDARD;107;1463;;;0;0;107;0;archetypen;2026-09-08T11:45:19Z
69f1f2f84f71d664893e6fc6;ASRcristiano # 156 - Road to Turin Special;2026-04-30T19:00:00.000Z;TEF-POR;STANDARD;132;1778;;;0;0;132;0;archetypen;2026-09-08T11:45:20Z
69eb8d9948d465883f71bcd3;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-30T16:10:00.000Z;TEF-POR;STANDARD;200;35;;;0;0;200;0;archetypen;2026-09-08T11:45:21Z
69f1f2d24f71d664893e6fb2;ASRcristiano # 155 - Road to Turin Special;2026-04-29T19:00:00.000Z;TEF-POR;STANDARD;111;1778;;;0;0;111;0;archetypen;2026-09-08T11:45:21Z
69f0de9fe23aab068aad4449;Perfer Order Format - Last Prize Season 2;2026-04-28T23:30:00.000Z;TEF-POR;STANDARD;164;2227;;;0;0;164;0;archetypen;2026-09-08T11:45:22Z
69ee835463e53b0bb0b70194;HydraTCG Serbia online tournament v2 (codes);2026-04-28T19:00:00.000Z;TEF-POR;STANDARD;135;2555;;;0;0;135;0;archetypen;2026-09-08T11:45:23Z
69ef98dee23aab068aad380d;💫 Card Temple Weekly Battles #56;2026-04-28T02:00:00.000Z;TEF-POR;STANDARD;110;2152;;;0;0;110;0;archetypen;2026-09-08T11:45:24Z
69e5409148d465883f718547;Sunny's Weekly #254 Get in the Zone! Magnezone!;2026-04-27T22:05:00.000Z;TEF-POR;STANDARD;180;145;;;0;0;180;0;archetypen;2026-09-08T11:45:25Z
69eb8d3e48d465883f71bccc;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-27T18:10:00.000Z;TEF-POR;STANDARD;237;35;;;0;0;237;0;archetypen;2026-09-08T11:45:26Z
69e9be0148d465883f71ac10;SEASAC League Cup #3 (100 CODES);2026-04-27T11:30:00.000Z;TEF-POR;STANDARD;100;2623;;;0;0;100;0;archetypen;2026-09-08T11:45:26Z
69e86a5078b359b789d6939c;Rare Candy Club Showdown #20 (50 CODES);2026-04-27T00:00:00.000Z;TEF-POR;STANDARD;123;2518;;;0;0;123;0;archetypen;2026-09-08T11:45:27Z
69c94f8bd478313a15a36404;Ascended Nexus! #10 (100 Codes);2026-04-26T22:00:00.000Z;TEF-POR;STANDARD;163;1371;;;0;0;163;0;archetypen;2026-09-08T11:45:28Z
69ea14d878b359b789d69ee5;Monster Collectibles After Hours #3;2026-04-26T17:00:00.000Z;TEF-POR;STANDARD;121;2610;;;0;0;121;0;archetypen;2026-09-08T11:45:29Z
69c0199836f5b5c303dbb7eb;Redacted Heroes #12 (100 Codes);2026-04-25T22:05:00.000Z;TEF-POR;STANDARD;187;222;;;0;0;187;0;archetypen;2026-09-08T11:45:30Z
69cab6bb36f5b5c303dc2765;TOURNAMENT OF DOOM! BEST MEGA!;2026-04-25T02:35:00.000Z;TEF-POR;STANDARD;377;349;;;0;0;377;0;archetypen;2026-09-08T11:45:30Z
69e69c2048d465883f719400;💥​Plantel Battle #21 💥​100 CODES ✔️​ TOP 8;2026-04-23T23:00:00.000Z;TEF-POR;STANDARD;163;1727;;;0;0;163;0;archetypen;2026-09-08T11:45:31Z
69e204ad78b359b789d64327;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-23T16:10:00.000Z;TEF-POR;STANDARD;259;35;;;0;0;259;0;archetypen;2026-09-08T11:45:32Z
69d2e78a800d329be2e73457;Tokyo Nation Monthly #2;2026-04-22T23:00:00.000Z;TEF-POR;STANDARD;179;2422;;;0;0;179;0;archetypen;2026-09-08T11:45:33Z
69e699f778b359b789d682f4;Dragapult Party - LastPrize Series (100 Codes);2026-04-21T23:35:00.000Z;TEF-POR;STANDARD;227;2227;;;0;0;227;0;archetypen;2026-09-08T11:45:34Z
69dd4d8948d465883f712c9d;Sunny's Weekly #253 Party Time in Prague!;2026-04-20T22:05:00.000Z;TEF-POR;STANDARD;196;145;;;0;0;196;0;archetypen;2026-09-08T11:45:35Z
69e60ad748d465883f718a9a;Pumpkaweekly;2026-04-20T19:00:00.000Z;TEF-POR;STANDARD;234;36;;;0;0;234;0;archetypen;2026-09-08T11:45:36Z
69e03b0b48d465883f714794;Rare Candy Club Showdown #19 (50 CODES);2026-04-20T00:00:00.000Z;TEF-POR;STANDARD;123;2518;;;0;0;123;0;archetypen;2026-09-08T11:45:36Z
69c94e1c36f5b5c303dc141f;Ascended Nexus! #9 (100 Codes);2026-04-19T22:00:00.000Z;TEF-POR;STANDARD;193;1371;;;0;0;193;0;archetypen;2026-09-08T11:45:37Z
69e128c248d465883f714f1c;Monster Collectibles After Hours #2;2026-04-19T17:00:00.000Z;TEF-POR;STANDARD;172;2610;;;0;0;172;0;archetypen;2026-09-08T11:45:38Z
69c0199136f5b5c303dbb7ea;Redacted Heroes #11;2026-04-18T22:05:00.000Z;TEF-POR;STANDARD;174;222;;;0;0;174;0;archetypen;2026-09-08T11:45:39Z
69dace3e48d465883f710a26;🦇Nachtwache #16 Season Start 100 Codes Prizing🦇;2026-04-18T16:00:00.000Z;TEF-POR;STANDARD;107;2501;;;0;0;107;0;archetypen;2026-09-08T11:45:40Z
69cab620d478313a15a375f7;TOURNAMENT OF DOOM! BEST MEAL?;2026-04-18T02:35:00.000Z;TEF-POR;STANDARD;412;349;;;0;0;412;0;archetypen;2026-09-08T11:45:41Z
69e06c7278b359b789d6336f;Gamers Alley Discord Tournament;2026-04-16T23:00:00.000Z;TEF-POR;STANDARD;101;1463;;;0;0;101;0;archetypen;2026-09-08T11:45:42Z
69df46e178b359b789d628a0;ASRcristiano # 153 - Road to Prague Regional;2026-04-16T19:00:00.000Z;TEF-POR;STANDARD;143;1778;;;0;0;143;0;archetypen;2026-09-08T11:45:42Z
69d9142548d465883f70e296;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-16T16:10:00.000Z;TEF-POR;STANDARD;233;35;;;0;0;233;0;archetypen;2026-09-08T11:45:43Z
69df46ba48d465883f713d62;ASRcristiano # 152 - Road to Prague Regional;2026-04-15T19:00:00.000Z;TEF-POR;STANDARD;143;1778;;;0;0;143;0;archetypen;2026-09-08T11:45:44Z
69d99b0748d465883f70ecf4;N's Castle Showdown! | Hand disruption please 🥀;2026-04-15T17:00:00.000Z;TEF-POR;STANDARD;163;2564;;;0;0;163;0;archetypen;2026-09-08T11:45:45Z
69de46e178b359b789d62023;Torneo Gratuito Sidedeck Online 14 Abril;2026-04-15T00:00:00.000Z;TEF-POR;STANDARD;104;2306;;;0;0;104;0;archetypen;2026-09-08T11:47:46Z
69d5c66cb9ec970afa605628;Post-Rotation - Last Prize Series;2026-04-14T23:05:00.000Z;TEF-POR;STANDARD;192;2227;;;0;0;192;0;archetypen;2026-09-08T11:47:47Z
69cab79436f5b5c303dc2774;CHALLENGE OF DOOM! I'm so tired.....;2026-04-14T03:35:00.000Z;TEF-POR;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:49:25Z
69d469a10e548b5c2fbe5318;Sunny's Weekly #252 Mew World Order;2026-04-13T22:05:00.000Z;TEF-POR;STANDARD;225;145;;;0;0;225;0;archetypen;2026-09-08T11:49:26Z
69dbfa8f78b359b789d60954;Pumpkaweekly;2026-04-13T18:00:00.000Z;TEF-POR;STANDARD;163;36;;;0;0;163;0;archetypen;2026-09-08T11:49:26Z
69d9140648d465883f70e294;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-13T16:10:00.000Z;TEF-POR;STANDARD;233;35;;;0;0;233;0;archetypen;2026-09-08T11:49:27Z
69dab4f478b359b789d5f621;Rare Candy Club Showdown #18 (50 CODES);2026-04-13T00:00:00.000Z;TEF-POR;STANDARD;233;2518;;;0;0;233;0;archetypen;2026-09-08T11:49:28Z
69d64cbab9ec970afa6058d9;Monster Collectibles After Hours #1;2026-04-12T17:00:00.000Z;TEF-POR;STANDARD;137;2610;;;0;0;137;0;archetypen;2026-09-08T11:49:29Z
69c01982d478313a15a30b9d;Redacted Heroes #10;2026-04-11T22:05:00.000Z;TEF-POR;STANDARD;276;222;;;0;0;276;0;archetypen;2026-09-08T11:49:30Z
69d79d4fc734cfa1af2b5c86;🦇Nachtwache Post Rotation #14 200 Codes Prizing🦇;2026-04-11T16:00:00.000Z;TEF-POR;STANDARD;132;2501;;;0;0;132;0;archetypen;2026-09-08T11:49:30Z
69cab5e036f5b5c303dc275b;TOURNAMENT OF DOOM! BASIC ENERGY CARDS!;2026-04-11T02:35:00.000Z;TEF-POR;STANDARD;390;349;;;0;0;390;0;archetypen;2026-09-08T11:49:31Z
69d65cddb9ec970afa605913;ASRcristiano # 151 - Road to Prague Regional;2026-04-10T19:00:00.000Z;TEF-POR;STANDARD;108;1778;;;0;0;108;0;archetypen;2026-09-08T11:49:32Z
69d65cbbc734cfa1af2b4dd4;ASRcristiano # 150 - Road to Prague Regional;2026-04-09T19:00:00.000Z;TEF-POR;STANDARD;136;1778;;;0;0;136;0;archetypen;2026-09-08T11:49:33Z
69cffea2800d329be2e70f41;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-09T16:10:00.000Z;TEF-POR;STANDARD;205;35;;;0;0;205;0;archetypen;2026-09-08T11:49:34Z
69d65ca0b9ec970afa605912;ASRcristiano # 149 - Road to Prague Regional;2026-04-08T19:00:00.000Z;TEF-POR;STANDARD;156;1778;;;0;0;156;0;archetypen;2026-09-08T11:49:35Z
69d007970e548b5c2fbe1e64;Post-Rotation Clash - Last Prize Series;2026-04-07T23:05:00.000Z;TEF-POR;STANDARD;240;2227;;;0;0;240;0;archetypen;2026-09-08T11:49:36Z
69d3f86e800d329be2e73e67;🏛💫 Card Temple Weekly Battles #53;2026-04-07T02:00:00.000Z;TEF-POR;STANDARD;102;2152;;;0;0;102;0;archetypen;2026-09-08T11:49:36Z
69cae57036f5b5c303dc2c49;Sunny's Weekly #251 The Sunfather;2026-04-06T22:05:00.000Z;TEF-POR;STANDARD;256;145;;;0;0;256;0;archetypen;2026-09-08T11:49:37Z
69d2a4fd0e548b5c2fbe3f3f;Pumpkaweekly;2026-04-06T18:00:00.000Z;TEF-POR;STANDARD;266;36;;;0;0;266;0;archetypen;2026-09-08T11:49:38Z
69d2ac7f0e548b5c2fbe3f6e;Tcg Live Pop Up 5$ usd;2026-04-05T23:35:00.000Z;TEF-POR;STANDARD;120;2045;;;0;0;120;0;archetypen;2026-09-08T11:49:39Z
69c4a32c36f5b5c303dbdb38;Tokyo Nation Bi-Weekly #1;2026-04-05T22:00:00.000Z;TEF-POR;STANDARD;204;2422;;;0;0;204;0;archetypen;2026-09-08T11:49:40Z
69d00dfe800d329be2e71035;POST ROTATION Circuito TCG #2 | Z2 Gaming;2026-04-05T15:00:00.000Z;TEF-POR;STANDARD;126;2585;;;0;0;126;0;archetypen;2026-09-08T11:49:41Z
69b05926f39e6e7096a00d91;RCC 500 MEMBERS | $50 USD PRIZE | NO ENTRY FEE;2026-04-05T00:00:00.000Z;TEF-POR;STANDARD;323;2518;;;0;0;323;0;archetypen;2026-09-08T11:49:42Z
69cab1db36f5b5c303dc26e5;TOURNAMENT OF DOOM! IT'S A NEW DAY!;2026-04-04T02:35:00.000Z;TEF-POR;STANDARD;435;349;;;0;0;435;0;archetypen;2026-09-08T11:49:43Z
69cc2759d478313a15a3858a;ASRcristiano # 148 - POST ROTATION LEGAL;2026-04-03T19:00:00.000Z;TEF-POR;STANDARD;121;1778;;;0;0;121;0;archetypen;2026-09-08T11:49:43Z
69c9a7ef36f5b5c303dc1bee;Pokemon TCG TOPDECK LEAGUE Online Reborn;2026-04-03T15:30:00.000Z;TEF-POR;STANDARD;104;362;;;0;0;104;0;archetypen;2026-09-08T11:49:44Z
69cc272e36f5b5c303dc399a;ASRcristiano # 147 - POST ROTATION LEGAL;2026-04-02T19:00:00.000Z;TEF-POR;STANDARD;139;1778;;;0;0;139;0;archetypen;2026-09-08T11:49:45Z
69c264c036f5b5c303dbca67;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-04-02T16:10:00.000Z;TEF-POR;STANDARD;252;35;;;0;0;252;0;archetypen;2026-09-08T11:49:46Z
69cc270b36f5b5c303dc3999;ASRcristiano # 146 - POST ROTATION LEGAL;2026-04-01T19:00:00.000Z;TEF-POR;STANDARD;138;1778;;;0;0;138;0;archetypen;2026-09-08T11:49:47Z
69c2d69636f5b5c303dbcbff;N's Castle Showdown! Rotation is Here!!! 🔁;2026-04-01T17:00:00.000Z;TEF-POR;STANDARD;194;2564;;;0;0;194;0;archetypen;2026-09-08T11:49:48Z
69c35c1bd478313a15a32370;Last Prize Season 2 Perfect Order Edition;2026-03-31T23:05:00.000Z;TEF-POR;STANDARD;178;2227;;;0;0;178;0;archetypen;2026-09-08T11:49:49Z
697251ec9c739a2ff7bf5579;Turtwig Den Revival Series Regional 3;2026-03-31T16:05:00.000Z;TEF-POR;STANDARD;155;196;;;0;0;155;0;archetypen;2026-09-08T11:49:50Z
69c189fdd478313a15a31742;Sunny's Weekly #250 Is Live Ready for Launch Yet?;2026-03-30T22:05:00.000Z;TEF-POR;STANDARD;179;145;;;0;0;179;0;archetypen;2026-09-08T11:49:50Z
69c6aa89d478313a15a34044;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-03-30T16:10:00.000Z;TEF-POR;STANDARD;237;35;;;0;0;237;0;archetypen;2026-09-08T11:49:51Z
69a8e5a7f39e6e70969fc17c;Ascended Nexus! #8 (100 Codes);2026-03-29T22:00:00.000Z;TEF-POR;STANDARD;162;1371;;;0;0;162;0;archetypen;2026-09-08T11:49:52Z
69c45755d478313a15a32a95;🦇Nachtwache Post Rotation #12 100 Codes Prizing🦇;2026-03-29T15:00:00.000Z;TEF-POR;STANDARD;118;2501;;;0;0;118;0;archetypen;2026-09-08T11:49:53Z
69a76e5f6a05f00a8c4a38ac;Redacted Heroes #9 (200 Codes);2026-03-28T22:05:00.000Z;TEF-POR;STANDARD;124;222;;;0;0;124;0;archetypen;2026-09-08T11:49:54Z
691e3039b11d3f5498bc26a0;CHAMPIONSHIPS OF DOOM! VIII;2026-03-28T15:00:00.000Z;TEF-POR;STANDARD;341;349;;;0;0;341;0;archetypen;2026-09-08T11:49:55Z
6a9f32eba4272c53be64a4ad;Invite Qualifier - Last Prize Series;2026-09-08T23:35:00.000Z;TEF-PBL;STANDARD;132;2227;True;True;7;1;132;316;voll;2026-09-09T03:47:31Z
6a9eec66a4272c53be649d4e;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-09-08T19:30:00.000Z;TEF-PBL;STANDARD;142;2603;True;True;7;2;142;351;voll;2026-09-09T03:47:32Z
6a99af5fab080c8c957f8edc;👑CrownOfSpain 👑 #6  (10€ paypal);2026-09-08T18:00:00.000Z;TEF-PBL;STANDARD;189;2698;True;True;8;1;189;494;voll;2026-09-09T03:47:34Z
6a9c6e29ab080c8c957fb0e5;Team Corna Weekly September's #2;2026-09-08T16:00:00.000Z;TEF-PBL;STANDARD;124;2583;True;True;7;2;124;299;voll;2026-09-09T03:47:36Z
6a9e3b3aab080c8c957fca1b;SEASAC League Challenge #3 (SEASON 5) [50 CODES];2026-09-08T11:30:00.000Z;TEF-PBL;STANDARD;166;2623;True;True;8;2;166;470;voll;2026-09-09T03:47:37Z
6a99789aab080c8c957f8ad7;REFINE Autumn Series Session 2: Apple Cider;2026-09-09T23:30:00.000Z;TEF-PBL;STANDARD;128;2568;True;True;7;1;128;314;voll;2026-09-10T03:47:28Z
6aa127aea4272c53be64b8e3;ASRcristiano # 185 - 60 codes - Road to Frankfurt!;2026-09-09T19:00:00.000Z;TEF-PBL;STANDARD;101;1778;True;True;8;3;101;260;voll;2026-09-10T03:47:30Z
6a98f8efab080c8c957f87af;Amyverse PTCG Live Weekly #12 💛 Cash Prize!;2026-09-09T18:00:00.000Z;TEF-PBL;STANDARD;156;2679;True;True;8;2;156;413;voll;2026-09-10T03:47:32Z
6a9cd456ab080c8c957fb85a;Pudding Weekly #12 | TRADE TRADE TRADE;2026-09-09T01:00:00.000Z;TEF-PBL;STANDARD;113;2720;True;True;7;1;113;263;voll;2026-09-10T03:47:35Z
6aa0d9e1ab080c8c957fed59;SEASAC League Challenge #5 (SEASON 5) [50 CODES];2026-09-10T11:30:00.000Z;TEF-PBL;STANDARD;108;2623;True;True;6;1;108;247;voll;2026-09-11T03:47:27Z
6aa17dbaab080c8c957ff0fd;Vault Of Games 🎮| Midweek Mayhem #2;2026-09-10T01:00:00.000Z;TEF-PBL;STANDARD;102;2226;True;True;6;2;102;214;voll;2026-09-11T03:47:28Z
6a9f71b8a4272c53be64a95f;SEASAC League Challenge #4 (SEASON 5) [50 CODES];2026-09-09T11:30:00.000Z;TEF-PBL;STANDARD;139;2623;True;True;8;2;139;377;voll;2026-09-11T03:47:30Z
